id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
16258,en,The Butterfly Effect 3: Revelations,"The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",3.532,2009-01-09,The Butterfly Effect 3: Revelations,5.5,561
1161048,sv,Konferensen,"A team-building conference for municipal employees turns into a nightmare when accusations of corruption begin to circulate and plague the work environment. At the same time, a mysterious figure begins murdering the participants.",3.573,2023-10-13,The Conference,5.5,346
450179,fr,Problemos,"When a pandemic strikes the world, Victor and his family get stuck within a hippie community.",3.537,2017-05-10,Problemos,5.5,405
420808,en,Peter Pan & Wendy,"Wendy Darling, a young girl afraid to leave her childhood home behind, meets Peter Pan, a boy who refuses to grow up. Alongside her brothers and a tiny fairy, Tinker Bell, she travels with Peter to the magical world of Neverland. There, she encounters an evil pirate captain, Captain Hook, and embarks on a thrilling adventure that will change her life forever.",3.855,2023-04-20,Peter Pan & Wendy,5.5,693
239573,en,Unfinished Business,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way, including unplanned stops at a massive sex fetish event and a global economic summit.",3.534,2015-03-05,Unfinished Business,5.5,811
9796,en,Turistas,A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.,3.782,2006-12-01,Turistas,5.5,834
4551,en,Be Cool,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive along the way.",3.831,2005-03-04,Be Cool,5.469,902
76617,en,Texas Chainsaw 3D,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",3.539,2013-01-03,Texas Chainsaw 3D,5.5,1702
73861,sr,Srpski film,"Retired porn star Milos leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",3.782,2010-06-16,A Serbian Film,5.468,2025
11618,en,The Haunting,Dr. David Marrow invites three distinct individuals to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself — and they soon see the true nature of its horror.,3.874,1999-07-23,The Haunting,5.468,1380
63207,en,Intruders,"Though no one can see him, Hollow Face lurks in the corners, desperately desiring love but only knowing how to spread fear and hate. He creeps into the life of John Farrow after Farrow’s beloved 13-year-old daughter Mia is assaulted in their home. The line between the real and the imaginary blurs as fissures start to open within the family unit. It seems that no security measure can keep Hollow Face out.",3.533,2011-09-12,Intruders,5.467,518
641790,en,Trauma Center,"Lt. Wakes is a vengeful police detective determined to solve the murders of his partner and an informant, and joins forces with a witness injured during the shootings. After the killers pursue the witness across the abandoned floor of a hospital, she confirms Wakes's worst fears.",3.54,2019-12-06,Trauma Center,5.5,385
8274,en,American Pie Presents: Band Camp,"Everyone has 'moved on', except for Sherman and Jim Levenstein's still understanding father. Little Matt Stiffler wants to join his older brother Steve's business and, after everything Matt has heard from Jim's band-geek wife, he plans to go back to band camp and make a video of his own.",3.819,2005-10-31,American Pie Presents: Band Camp,5.5,2095
581644,en,The Misfits,"After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",3.55,2021-06-03,The Misfits,5.5,457
127493,en,Stolen,"Master thief Will Montgomery is just released from the State penitentiary after serving a 10 year sentence, is contacted by Vincent, his ex comrade in crime, who is holding Will’s teenage daughter ransom in a hijacked taxi cab. Vincent will only surrender her when Will reveals the whereabouts of the 20 million dollars he contrived to conceal from their last robbery.",3.834,2012-09-06,Stolen,5.463,1035
87368,fr,17 filles,"When Camille accidentally becomes pregnant, she encourages her friends and fellow high school classmates to follow suit. It's only a matter of time, before seventeen girls in the high school are pregnant and the town is thrown into a world of chaos.",3.533,2011-06-13,17 Girls,5.5,315
75622,en,Rampart,"The story follows veteran police officer Dave Brown, the last of the renegade cops, as he struggles to take care of his family, and fights for his own survival.",3.828,2011-11-23,Rampart,5.462,370
54309,it,Notte prima degli esami - Oggi,"In 2006, as World Cup fever sweeps Italy, high school senior Luca falls hard for dolphin trainer Azzurra and stumbles on a family secret -- right before his exams.",3.532,2007-02-14,The Night Before the Exams Today,5.461,673
124470,en,Exists,A group of friends venture into the remote Texas woods for a party weekend and find themselves stalked by Bigfoot.,3.534,2014-03-17,Exists,5.46,338
10824,en,Candyman: Farewell to the Flesh,"Annie, a young schoolteacher struggling to solve the brutal murder of her father, unwittingly summons the ""Candyman"" to New Orleans, where she learns the secret of his power, and discovers the link that connects them.",3.53,1995-03-17,Candyman: Farewell to the Flesh,5.46,384
1499,en,Teenage Mutant Ninja Turtles III,"The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.",3.785,1993-03-17,Teenage Mutant Ninja Turtles III,5.5,835
11249,en,Seed of Chucky,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",3.532,2004-11-12,Seed of Chucky,5.5,1630
76757,en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5.343,2015-02-04,Jupiter Ascending,5.5,6800
13493,en,College Road Trip,"When an overachieving high school student decides to travel around the country to choose the perfect college, her overprotective cop father also decides to accompany her in order to keep her on the straight and narrow.",3.532,2008-03-07,College Road Trip,5.5,390
104755,en,The Lords of Salem,"Heidi, a radio DJ, is sent a box containing a record - a ""gift from the Lords"". The sounds within the grooves trigger flashbacks of her town's violent past. Is Heidi going mad, or are the Lords back to take revenge on Salem, Massachusetts?",3.533,2013-04-18,The Lords of Salem,5.5,860
262338,en,Good People,"Tom and Anna Wright, a young American couple, fall into severe debt while renovating Anna's family home in London. As the couple faces the loss of their dream to have a house and start a family, they discover that the tenant in the apartment below them is dead, and he's left behind a stash of cash—$400,000 worth. Though initially hesitant, Tom and Anna decide that the plan is simple: all they have to do is quietly take the money and use only what's necessary to get them out of debt. But when they start spending the money and can't seem to stop, they find themselves the target of a deadly adversary—the thief who stole it—and that's when very bad things start happening to good people.",3.534,2014-08-12,Good People,5.453,462
16991,en,Observe and Report,"Mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",3.575,2009-04-10,Observe and Report,5.453,685
